,,Alabama,Alabama,Alabama,Alabama,Alabama,Alabama,Alabama,Alaska,Arizona,Arizona,Arizona,Arizona,Arizona,Arizona,Arizona,Arizona,Arizona,Arkansas,Arkansas,Arkansas,Arkansas,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,California,Colorado,Colorado,Colorado,Colorado,Colorado,Colorado,Colorado,Colorado,Connecticut,Connecticut,Connecticut,Connecticut,Connecticut,Delaware,Distirct of Coulmbia,Florida,Florida,Florida,Florida,Florida,Florida,Florida,Florida,Florida,Florida,Florida,Florida,Florida,Florida,Florida,Florida,Florida,Florida,Florida,Florida,Florida,Florida,Florida,Florida,Florida,Florida,Florida,Florida,Georgia,Georgia,Georgia,Georgia,Georgia,Georgia,Georgia,Georgia,Georgia,Georgia,Georgia,Georgia,Georgia,Georgia,Hawaii,Hawaii,Idaho,Idaho,Illinois,Illinois,Illinois,Illinois,Illinois,Illinois,Illinois,Illinois,Illinois,Illinois,Illinois,Illinois,Illinois,Illinois,Illinois,Illinois,Illinois,Indiana,Indiana,Indiana,Indiana,Indiana,Indiana,Indiana,Indiana,Indiana,Iowa,Iowa,Iowa,Iowa,Kansas,Kansas,Kansas,Kansas,Kentucky,Kentucky,Kentucky,Kentucky,Kentucky,Kentucky,Louisiana,Louisiana,Louisiana,Louisiana,Louisiana,Louisiana,Maine,Maine,Maryland,Maryland,Maryland,Maryland,Maryland,Maryland,Maryland,Maryland,Massachusetts,Massachusetts,Massachusetts,Massachusetts,Massachusetts,Massachusetts,Massachusetts,Massachusetts,Massachusetts,Michigan,Michigan,Michigan,Michigan,Michigan,Michigan,Michigan,Michigan,Michigan,Michigan,Michigan,Michigan,Michigan,Minnesota,Minnesota,Minnesota,Minnesota,Minnesota,Minnesota,Minnesota,Minnesota,Mississippi,Mississippi,Mississippi,Mississippi,Missouri,Missouri,Missouri,Missouri,Missouri,Missouri,Missouri,Missouri,Montana,Montana,Nebraska,Nebraska,Nebraska,Nevada,Nevada,Nevada,Nevada,New Hampshire,New Hampshire,New Jersey,New Jersey,New Jersey,New Jersey,New Jersey,New Jersey,New Jersey,New Jersey,New Jersey,New Jersey,New Jersey,New Jersey,New Mexico,New Mexico,New Mexico,New York,New York,New York,New York,New York,New York,New York,New York,New York,New York,New York,New York,New York,New York,New York,New York,New York,New York,New York,New York,New York,New York,New York,New York,New York,New York,North Carolina,North Carolina,North Carolina,North Carolina,North Carolina,North Carolina,North Carolina,North Carolina,North Carolina,North Carolina,North Carolina,North Carolina,North Carolina,North Carolina,North Dakota,Ohio,Ohio,Ohio,Ohio,Ohio,Ohio,Ohio,Ohio,Ohio,Ohio,Ohio,Ohio,Ohio,Ohio,Ohio,Oklahoma,Oklahoma,Oklahoma,Oklahoma,Oklahoma,Oregon,Oregon,Oregon,Oregon,Oregon,Oregon,Pennsylvania,Pennsylvania,Pennsylvania,Pennsylvania,Pennsylvania,Pennsylvania,Pennsylvania,Pennsylvania,Pennsylvania,Pennsylvania,Pennsylvania,Pennsylvania,Pennsylvania,Pennsylvania,Pennsylvania,Pennsylvania,Pennsylvania,Rhode Island,Rhode Island,South Carolina,South Carolina,South Carolina,South Carolina,South Carolina,South Carolina,South Carolina,South Dakota,Tennessee,Tennessee,Tennessee,Tennessee,Tennessee,Tennessee,Tennessee,Tennessee,Tennessee,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Utah,Utah,Utah,Utah,Vermont,Virginia,Virginia,Virginia,Virginia,Virginia,Virginia,Virginia,Virginia,Virginia,Virginia,Virginia,Washington,Washington,Washington,Washington,Washington,Washington,Washington,Washington,Washington,Washington,West Virginia,West Virginia,Wisconsin,Wisconsin,Wisconsin,Wisconsin,Wisconsin,Wisconsin,Wisconsin,Wisconsin,Wyoming
,,Alabama 1st,Alabama 2nd,Alabama 3rd,Alabama 4th,Alabama 5th,Alabama 6th,Alabama 7th,Alaska At-Large,Arizona 1st,Arizona 2nd,Arizona 3rd,Arizona 4th,Arizona 5th,Arizona 6th,Arizona 7th,Arizona 8th,Arizona 9th,Arkansas 1st,Arkansas 2nd,Arkansas 3rd,Arkansas 4th,California 1st,California 2nd,California 3rd,California 4th,California 5th,California 6th,California 7th,California 8th,California 9th,California 10th,California 11th,California 12th,California 13th,California 14th,California 15th,California 16th,California 17th,California 18th,California 19th,California 20th,California 21st,California 22nd,California 23rd,California 24th,California 25th,California 26th,California 27th,California 28th,California 29th,California 30th,California 31st,California 32nd,California 33rd,California 34th,California 35th,California 36th,California 37th,California 38th,California 39th,California 40th,California 41st,California 42nd,California 43rd,California 44th,California 45th,California 46th,California 47th,California 48th,California 49th,California 50th,California 51st,California 52nd,Colorado 1st,Colorado 2nd,Colorado 3rd,Colorado 4th,Colorado 5th,Colorado 6th,Colorado 7th,Colorado 8th,Connecticut 1st,Connecticut 2nd,Connecticut 3rd,Connecticut 4th,Connecticut 5th,Delaware At-Large,District of Columbia At-Large,Florida 1st,Florida 2nd,Florida 3rd,Florida 4th,Florida 5th,Florida 6th,Florida 7th,Florida 8th,Florida 9th,Florida 10th,Florida 11th,Florida 12th,Florida 13th,Florida 14th,Florida 15th,Florida 16th,Florida 17th,Florida 18th,Florida 19th,Florida 20th,Florida 21st,Florida 22nd,Florida 23rd,Florida 24th,Florida 25th,Florida 26th,Florida 27th,Florida 28th,Georgia 1st,Georgia 2nd,Georgia 3rd,Georgia 4th,Georgia 5th,Georgia 6th,Georgia 7th,Georgia 8th,Georgia 9th,Georgia 10th,Georgia 11th,Georgia 12th,Georgia 13th,Georgia 14th,Hawaii 1st,Hawaii 2nd,Idaho 1st,Idaho 2nd,Illinois 1st,Illinois 2nd,Illinois 3rd,Illinois 4th,Illinois 5th,Illinois 6th,Illinois 7th,Illinois 8th,Illinois 9th,Illinois 10th,Illinois 11th,Illinois 12th,Illinois 13th,Illinois 14th,Illinois 15th,Illinois 16th,Illinois 17th,Indiana 1st,Indiana 2nd,Indiana 3rd,Indiana 4th,Indiana 5th,Indiana 6th,Indiana 7th,Indiana 8th,Indiana 9th,Iowa 1st,Iowa 2nd,Iowa 3rd,Iowa 4th,Kansas 1st,Kansas 2nd,Kansas 3rd,Kansas 4th,Kentucky 1st,Kentucky 2nd,Kentucky 3rd,Kentucky 4th,Kentucky 5th,Kentucky 6th,Louisiana 1st,Louisiana 2nd,Louisiana 3rd,Louisiana 4th,Louisiana 5th,Louisiana 6th,Maine 1st,Maine 2nd,Maryland 1st,Maryland 2nd,Maryland 3rd,Maryland 4th,Maryland 5th,Maryland 6th,Maryland 7th,Maryland 8th,Massachusetts 1st,Massachusetts 2nd,Massachusetts 3rd,Massachusetts 4th,Massachusetts 5th,Massachusetts 6th,Massachusetts 7th,Massachusetts 8th,Massachusetts 9th,Michigan 1st,Michigan 2nd,Michigan 3rd,Michigan 4th,Michigan 5th,Michigan 6th,Michigan 7th,Michigan 8th,Michigan 9th,Michigan 10th,Michigan 11th,Michigan 12th,Michigan 13th,Minnesota 1st,Minnesota 2nd,Minnesota 3rd,Minnesota 4th,Minnesota 5th,Minnesota 6th,Minnesota 7th,Minnesota 8th,Mississippi 1st,Mississippi 2nd,Mississippi 3rd,Mississippi 4th,Missouri 1st,Missouri 2nd,Missouri 3rd,Missouri 4th,Missouri 5th,Missouri 6th,Missouri 7th,Missouri 8th,Montana 1st,Montana 2nd,Nebraska 1st,Nebraska 2nd,Nebraska 3rd,Nevada 1st,Nevada 2nd,Nevada 3rd,Nevada 4th,New Hampshire 1st,New Hampshire 2nd,New Jersey 1st,New Jersey 2nd,New Jersey 3rd,New Jersey 4th,New Jersey 5th,New Jersey 6th,New Jersey 7th,New Jersey 8th,New Jersey 9th,New Jersey 10th,New Jersey 11th,New Jersey 12th,New Mexico 1st,New Mexico 2nd,New Mexico 3rd,New York 1st,New York 2nd,New York 3rd,New York 4th,New York 5th,New York 6th,New York 7th,New York 8th,New York 9th,New York 10th,New York 11th,New York 12th,New York 13th,New York 14th,New York 15th,New York 16th,New York 17th,New York 18th,New York 19th,New York 20th,New York 21st,New York 22nd,New York 23rd,New York 24th,New York 25th,New York 26th,North Carolina 1st,North Carolina 2nd,North Carolina 3rd,North Carolina 4th,North Carolina 5th,North Carolina 6th,North Carolina 7th,North Carolina 8th,North Carolina 9th,North Carolina 10th,North Carolina 11th,North Carolina 12th,North Carolina 13th,North Carolina 14th,North Dakota At-Large,Ohio 1st,Ohio 2nd,Ohio 3rd,Ohio 4th,Ohio 5th,Ohio 6th,Ohio 7th,Ohio 8th,Ohio 9th,Ohio 10th,Ohio 11th,Ohio 12th,Ohio 13th,Ohio 14th,Ohio 15th,Oklahoma 1st,Oklahoma 2nd,Oklahoma 3rd,Oklahoma 4th,Oklahoma 5th,Oregon 1st,Oregon 2nd,Oregon 3rd,Oregon 4th,Oregon 5th,Oregon 6th,Pennsylvania 1st,Pennsylvania 2nd,Pennsylvania 3rd,Pennsylvania 4th,Pennsylvania 5th,Pennsylvania 6th,Pennsylvania 7th,Pennsylvania 8th,Pennsylvania 9th,Pennsylvaina 10th,Pennsylvania 11th,Pennsylvania 12th,Pennsylvania 13th,Pennsylvania 14th,Pennsylvania 15th,Pennsylvania 16th,Pennsylvania 17th,Rhode Island 1st,Rhode Island 2nd,South Carolina 1st,South Carolina 2nd,South Carolina 3rd,South Carolina 4th,South Carolina 5th,South Carolina 6th,South Carolina 7th,South Dakota At-Large,Tennessee 1st,Tennessee 2nd,Tennessee 3rd,Tennessee 4th,Tennessee 5th,Tennessee 6th,Tennessee 7th,Tennessee 8th,Tennessee 9th,Texas 1st,Texas 2nd,Texas 3rd,Texas 4th,Texas 5th,Texas 6th,Texas 7th,Texas 8th,Texas 9th,Texas 10th,Texas 11th,Texas 12th,Texas 13th,Texas 14th,Texas 15th,Texas 16th,Texas 17th,Texas 18th,Texas 19th,Texas 20th,Texas 21st,Texas 22nd,Texas 23rd,Texas 24th,Texas 25th,Texas 26th,Texas 27th,Texas 28th,Texas 29th,Texas 30th,Texas 31st,Texas 32nd,Texas 33rd,Texas 34th,Texas 35th,Texas 36th,Texas 37th,Texas 38th,Utah 1st,Utah 2nd,Utah 3rd,Utah 4th,Vermont At-Large,Virginia 1st,Virginia 2nd,Virginia 3rd,Virginia 4th,Virginia 5th,Virginia 6th,Virginia 7th,Virginia 8th,Virginia 9th,Virginia 10th,Virginia 11th,Washington 1st,Washington 2nd,Washington 3rd,Washington 4th,Washington 5th,Washington 6th,Washington 7th,Washington 8th,Washington 9th,Washington 10th,West Virginia 1st,West Virginia 2nd,Wisconsin 1st,Wisconsin 2nd,Wisconsin 3rd,Wisconsin 4th,Wisconsin 5th,Wisconsin 6th,Wisconsin 7th,Wisconsin 8th,Wyoming At-Large
Alabama,Alabama 1st,1,0.345907684,0.78103791,0.700277183,0.659000243,0.546899508,0.197865286,-0.375576491,0.030826529,0.18568022,-0.167835241,0.030376764,0.221931828,0.044658993,-0.235593581,0.116171328,0.201186693,0.64538683,0.487071727,0.290791515,0.602569837,-0.03055822,-0.13591085,-0.005530917,-0.291592745,-0.01687179,-0.092488173,-0.169780789,-0.117133549,-0.114334026,-0.300095492,-0.309728513,-0.383927659,-0.243604816,-0.051512986,-0.243400421,-0.295505336,-0.053203474,-0.362016832,-0.156301377,-0.035459444,-0.366946478,-0.316788007,0.018335328,-0.215378065,-0.210310449,-0.050842328,-0.075205893,-0.070479419,-0.304684613,-0.152759434,-0.200399465,-0.20199245,-0.200442193,-0.423366752,-0.219832954,-0.195502292,-0.344616645,-0.226405427,-0.110346366,0.022916113,0.092066741,-0.322632949,-0.210251967,-0.249457624,0.017412299,-0.200158316,-0.076229575,0.231481558,0.039000948,-0.107573335,0.071350044,-0.26844719,-0.430175385,-0.253128493,-0.081067683,0.00534735,-0.136597565,-0.455509941,-0.249574582,-0.237590296,-0.311794541,-0.131437857,-0.289931286,-0.450825494,-0.285749698,0.061692572,-0.359195236,0.711224257,0.500300183,0.489126273,0.65817201,0.467089205,0.390159227,0.392168146,0.434574034,0.096777818,0.278171185,0.321550117,0.447814916,0.32859476,0.345408889,0.448578751,0.438477911,0.239942996,0.539666915,0.211371686,0.413286804,0.362514429,0.217180632,0.280623405,0.159059542,0.180251913,-0.148753249,-0.233846765,-0.095191323,0.716236271,0.416340653,0.730337719,0.060060117,-0.007598908,0.018640059,0.108865228,0.662157297,0.585363616,0.668157333,0.420605189,0.540793691,0.220284533,0.590484563,0.262180996,0.391788693,-0.227552935,-0.236571311,-0.184884314,-0.072316839,-0.615314012,-0.585161862,-0.444159651,-0.324697414,-0.422114626,-0.401324604,-0.600823246,-0.697736044,-0.386376524,0.560250537,-0.029109208,-0.130778507,0.446928724,0.172180061,-0.110411238,-0.154643043,0.102087934,0.217305116,0.077378928,0.003317361,0.276789885,-0.221495374,0.468458029,0.378819573,0.054400179,0.101289974,-0.039408471,-0.01241264,0.100962247,0.326185407,-0.147983128,0.378539912,0.457654514,0.499787641,0.042243602,0.353499308,0.347830226,0.161991486,0.602617086,0.322409386,0.718165067,0.712510368,0.551802862,0.320937986,-0.140987539,-0.027887363,0.283176558,-0.018734107,0.001316025,-0.05684508,0.124954003,-0.012108255,-0.074619041,-0.392955949,-0.230604654,-0.334757194,-0.25203237,-0.222668266,-0.437016969,-0.237667566,-0.489966498,-0.225546671,-0.05475751,-0.087700017,0.0237357,-0.379077162,-0.221255064,0.162690014,-0.415640287,-0.249918554,-0.054707451,0.131166046,-0.065069682,-0.425035966,-0.115196612,-0.183331104,-0.108107146,-0.23298691,-0.453696837,-0.649539449,-0.529716923,-0.025850857,-0.013970409,-0.087572308,0.643202831,0.231220296,0.537584434,0.750814802,-0.119845359,0.050560867,0.371782703,0.512668316,-0.044995919,0.448334237,0.365529837,0.539812854,-0.287880781,-0.184336115,-0.097717595,-0.300736986,0.135775954,-0.114162487,-0.050702605,0.06182369,0.004543081,-0.066431477,-0.012845351,0.001461212,-0.008847518,-0.026495496,-0.026373182,-0.286186528,-0.27661016,-0.12050749,-0.543331565,-0.416471674,-0.258380978,-0.343004688,-0.268365662,-0.294212625,-0.161565955,-0.082852076,-0.245481279,-0.056071536,-0.225620504,-0.189617371,-0.142080046,-0.179919608,-0.396143171,-0.279099222,-0.220586461,-0.409511995,-0.16703872,-0.445003462,-0.584457475,-0.490516376,-0.466876986,-0.564236915,-0.44615085,-0.118986009,-0.137672724,-0.352995428,0.017588756,-0.260390363,0.010877515,0.055828586,-0.521483096,-0.323347651,0.284331993,-0.025433966,0.191034707,-0.120841599,0.589571793,0.655483913,0.525044034,0.497649938,0.475887872,0.653129886,0.268843672,-0.007144036,0.485624928,0.68168312,-0.238832848,-0.176892441,0.420670224,-0.25825002,0.317436328,0.151882749,0.225619727,0.015268913,0.240758407,0.023856834,0.115105991,-0.254793252,0.384064576,0.000585215,0.131883633,0.15119301,0.292158447,0.281290487,0.309386181,0.36694102,0.477406148,-0.489132436,-0.092175927,-0.4035566,-0.234479724,-0.244906071,-0.390161917,0.041404701,-0.240821534,-0.250942314,-0.223629784,-0.218565017,-0.235232209,-0.107036061,-0.015250969,0.247530243,-0.032044186,0.185869107,-0.202880259,0.343407937,0.279795442,0.037706235,0.022583124,-0.094364541,-0.374763911,-0.128881883,0.496180973,0.463440298,0.627648644,0.627461683,0.661305087,0.209452396,0.452721153,-0.035615931,0.405518057,0.317929579,0.681530445,0.565669504,0.196907496,0.638216361,0.404096987,0.66621914,0.075656446,0.72133688,0.322949143,0.23442049,0.384448012,0.453556124,0.332249912,-0.083498153,0.407299159,0.102187346,0.237295756,0.355897433,0.306197139,0.399003805,0.588203632,-0.135427255,-0.351446115,0.562066155,-0.030981382,0.042834049,-0.173644192,0.199359746,0.285809385,-0.050146652,-0.052029718,0.58821139,0.247678445,0.222756959,-0.107423237,-0.069685627,-0.016559571,0.526341468,-0.092850504,-0.160737868,-0.147436428,-0.019973141,0.607182341,-0.030761913,0.157171353,-0.09862826,0.008507468,-0.092159321,0.003897954,-0.140644256,0.086492034,0.320324187,0.143943872,0.001338673,0.29783835,0.479078909,0.119653362,-0.350680985,0.267744151,-0.065494246,-0.233839509,-0.427876642,-0.399515686,-0.186142634,-0.442163746,-0.384988836,-0.326106286,-0.572387468,-0.287481588,-0.420550287,-0.328900216,0.385412751,0.380806289,-0.139491834,-0.359168139,-0.013730297,-0.442867738,-0.106284396,-0.033129106,-0.00405461,-0.077629289,0.025815704
Alabama,Alabama 2nd,0.345907684,1,0.447534478,0.068894838,0.426874063,0.322168237,0.862133554,0.038565813,-0.022539252,0.182853814,-0.231130911,-0.22518036,-0.193939958,0.16033457,-0.077271233,-0.048227077,-6.28E-05,0.46415332,0.595742458,-0.307993337,0.567104147,0.024909585,0.116177642,0.053030585,-0.012187832,0.003607607,-0.164014289,-0.042719571,0.065801306,-0.174974026,0.093082194,-0.089376337,0.14553942,-0.192670896,-0.10006564,-0.115992807,0.015049487,-0.104681079,-0.283272335,-0.01735136,-0.190510084,-0.185885864,-0.108699273,0.067017148,-0.053620266,-0.007507624,-0.171880565,-0.097666048,-0.040872912,-0.363513102,-0.200693205,-0.284681265,-0.058188109,-0.194941618,-0.310767932,-0.274604962,-0.020506723,0.139304241,-0.223333518,-0.198300361,-0.164188429,-0.087669745,-0.310099795,0.119563417,-0.175459102,-0.190187182,-0.422056243,-0.108800129,-0.169251048,-0.127152736,-0.080659633,-0.191058051,-0.20360364,-0.184252987,-0.047181074,0.102585754,-0.117381242,-0.299462743,-0.182524344,-0.183659125,-0.515593045,-0.117987883,-0.322605317,-0.227783325,0.007486049,-0.34106477,0.257417883,0.361218431,-0.002191682,0.479697702,0.316697559,0.37356615,-0.084742803,0.123492863,-0.086874828,0.024310484,-0.153055332,0.108337918,0.166802738,-0.054134512,-0.087419752,-0.007152072,-0.00716937,0.013245194,0.072517731,0.142888975,0.067403456,0.519973398,0.097725266,0.104318477,-0.011731964,0.448684952,-0.01347686,-0.120243769,-0.077398517,-0.112053938,0.523051037,0.870939455,0.525715821,0.674281517,0.64645469,0.718609168,-0.05994497,0.645378326,0.031399098,0.507013995,-0.102833416,0.757769864,0.640818609,-0.108479163,0.018084758,0.089556594,-0.091845733,-0.147463328,0.602723909,0.591550135,-0.574754039,-0.397327727,-0.326586201,-0.358015903,0.44094388,-0.609354337,-0.233179343,-0.227965512,-0.357956491,0.038659198,0.268109759,-0.326607157,-0.070804062,-0.211959627,-0.008591047,0.071672441,-0.359392373,-0.346882198,-0.290252023,-0.349705324,-0.436750836,0.434808241,-0.254073927,-0.333096272,-0.227235408,-0.186205622,-0.377791189,-0.101735612,0.027859184,0.123039734,-0.191238898,-0.237423463,0.052773742,-0.215971323,0.115220855,-0.379868701,-0.113808264,-0.19397597,0.137397137,0.734576552,0.305227272,0.599301698,0.632462045,0.864021442,-0.251536154,-0.104626777,0.067524838,0.220745087,-0.005651899,0.471176015,0.362074877,-0.132319398,0.582137627,0.145950627,-0.401512502,-0.249863386,-0.517917342,-0.468516937,-0.309276512,-0.393516853,-0.188799917,-0.377699339,-0.237743545,0.04691818,-0.137419188,-0.299230988,-0.236031636,-0.24073651,-0.083225969,-0.236135193,0.000987531,-0.45017594,-0.267638465,-0.103215011,0.493722243,0.438898501,-0.181454426,-0.354003476,-0.146405366,-0.242753023,-0.110227069,-0.329010577,0.026015882,-0.05057752,0.669036107,0.866933001,0.797002634,0.426268252,0.676179988,-0.222899592,-0.266048373,-0.084026361,0.177941161,-0.112339897,-0.242824987,-0.068505968,0.099208454,0.069848864,-0.417966692,-0.26429774,0.086990751,-0.142262356,-0.102338084,-0.148981015,0.022645425,-0.479052658,-0.287212023,-0.2384828,-0.105391924,-0.106071461,-0.340766937,-0.219817348,-0.28813867,-0.182293749,-0.449166608,-0.475713353,0.441112015,-0.204429269,-0.010866851,0.01129639,0.037330404,0.099058215,-0.342181945,-0.34863333,-0.269310979,-0.143570036,0.130352265,-0.274679471,-0.462659733,0.231268605,0.130880951,-0.341232434,-0.449815942,-0.248945672,-0.144138211,-0.294862647,0.003100445,0.058835273,-0.151843501,-0.222174825,-0.052167955,-0.332784047,-0.163627601,-0.299050018,-0.283142001,-0.253501222,-0.060236378,-0.057736571,0.698896878,0.175475917,0.33315245,0.250677787,0.518255177,0.27135594,0.528142394,0.243798216,0.441139484,0.236610838,0.075702198,0.44801809,0.242357734,0.1057138,-0.145816776,0.151018694,-0.28575179,0.174229465,-0.336617313,-0.351368894,-0.169613724,-0.418512328,-0.221597209,-0.152882194,0.042132682,0.527138364,-0.33913993,-0.184520959,-0.329158447,-0.330352822,-0.226810721,0.050882298,-0.024005284,-0.02617079,0.067383916,-0.149493201,0.128229409,-0.201490499,0.058121279,-0.101006378,-0.185529158,-0.397823326,-0.10999642,0.446247967,-0.185636898,0.135037335,-0.324409272,-0.499040168,-0.358216969,-0.333328829,-0.355004863,-0.462633177,-0.05150947,-0.290056344,-0.253597155,-0.098148014,-0.257097098,-0.20398839,-0.533233333,-0.566404184,0.34538507,0.762125473,0.473685221,0.344075049,0.712607256,0.818547249,0.550748132,-0.048027937,-0.191262636,-0.184693937,-0.022790743,-0.086769743,-0.020039695,-0.033017518,0.059309941,0.635415265,0.796559693,0.517066139,-0.101024315,-0.098415492,-0.020257528,-0.015776351,0.056986861,0.098918561,-0.0489802,0.557381239,0.124841727,-0.003395461,-0.178601153,-0.1127255,0.146222355,-0.061826025,-0.099866343,0.29057658,0.352725474,0.054618478,-0.226542049,0.039168388,0.002871117,0.041459666,-0.042867919,0.061249636,-0.148674177,-0.065227182,-0.09329533,-0.186274258,0.542331183,0.011989431,-0.023839484,-0.046368794,-0.089796574,-0.140834845,-0.017251479,-0.134708704,-0.057804732,-0.292955563,-0.334787151,-0.291763708,-0.358343068,-0.090823363,0.199070328,0.161730204,0.507683455,0.733121196,0.518831169,-0.205195706,0.02617518,-0.150519182,0.066363952,-0.160915481,-0.105399995,-0.232961926,-0.067409627,-0.154310097,-0.107300224,-0.07044382,0.00770621,-0.109025935,-0.133543586,-0.052451496,-0.166027119,-0.064287569,-0.286415179,-0.453721255,-0.252600747,-0.232103208,0.186352233,-0.355612321,-0.392548548,-0.027710117,-0.446511161,-0.012284677
